0	0	0
1	0	0
0.500000000000000	0.866025403784439	0
0.500000000000000	0.288675134594813	0.816496580927726
1.33333333333333	0.769800358919501	0.544331053951817
0.555555555555556	1.28300059819917	0.907218423253029
1.09259259259259	0.694958657357883	1.51203070542171
1.48765432098765	1.54316460838956	1.15922354082331
0.757201646090535	1.57761555037824	1.84131739238022
1.66941015089163	1.26082527921795	2.10116266916381
1.51691815272062	2.22611163463261	1.88910502948985
1.14136564548087	1.83320370109631	2.72849985319927
2.12792765330488	1.96914485958634	2.63786097552172
1.52139748344595	2.75814818432556	2.73581456964342
1.67687570210052	2.14755286203953	3.51234523608643
2.40943491375336	2.75002690287131	3.19551400096845
1.61054441289500	3.13467377323792	3.65792156227714
2.27650586905330	2.59668750777362	4.17470596324459
2.52078109503393	3.50670592721571	3.83974911490702
